route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,shape_id
904,DIAS UTEIS,904_0_1|214|D1|T1|N21,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T4|N10,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N17,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N22,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T5|N12,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N23,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T4|N12,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N19,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N24,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N25,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T2|N21,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T3|N26,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N27,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N29,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N31,Coimbrões,1,,0,904_0_1|0
904,DIAS UTEIS,904_0_1|214|D1|T1|N33,Coimbrões,1,,0,904_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T5|N13,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T6|N12,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T3|N11,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T4|N5,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T2|N7,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T6|N4,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T7|N6,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T8|N6,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T5|N18,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T7|N19,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T1|N17,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T5|N19,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T6|N15,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T9|N10,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T2|N16,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T5|N17,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T7|N18,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T1|N16,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T6|N3,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T1|N3,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T5|N10,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T6|N9,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T7|N11,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T8|N11,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T3|N15,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T6|N13,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T3|N17,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T5|N16,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T3|N7,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T5|N6,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T6|N5,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T7|N7,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T8|N7,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T1|N5,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T2|N6,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T3|N9,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T4|N6,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T5|N8,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T6|N7,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T7|N9,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T8|N9,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T1|N7,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T2|N8,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T1|N6,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T8|N8,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T7|N8,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T6|N6,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T5|N7,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T3|N8,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T2|N5,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T1|N4,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T4|N4,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T3|N10,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T4|N7,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T6|N8,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T7|N10,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T1|N9,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T2|N10,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T3|N13,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T4|N10,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T5|N12,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T7|N13,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T8|N13,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T8|N10,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T1|N8,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T2|N9,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T3|N12,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T4|N9,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T5|N11,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T6|N10,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T7|N12,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T8|N12,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T1|N10,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T2|N11,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T4|N11,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T7|N14,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T9|N7,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T8|N14,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T2|N13,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T3|N16,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T4|N13,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T5|N15,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T6|N14,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T7|N16,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T2|N12,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T1|N11,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T4|N12,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T5|N14,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T7|N15,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T8|N15,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T1|N13,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T2|N14,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T4|N14,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T9|N9,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T1|N14,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T1|N15,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T2|N15,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T3|N14,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T4|N8,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T6|N11,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T9|N8,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T7|N17,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T1|N12,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T5|N9,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T5|N3,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T7|N4,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T3|N4,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T8|N2,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T5|N2,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T3|N3,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T3|N2,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T7|N2,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T2|N3,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T1|N2,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T7|N3,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T2|N4,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T8|N3,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T2|N2,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T9|N2,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T3|N5,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T7|N5,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T8|N5,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T4|N2,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_1|214|D1|T5|N4,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T9|N3,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T3|N6,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T4|N3,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T5|N5,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_2|214|D1|T6|N2,Aliados,1,,1,201_0_2|0
201,DIAS UTEIS,201_0_1|214|D1|T9|N4,Viso,1,,0,201_0_1|0
201,DIAS UTEIS,201_0_2|214|D1|T8|N4,Aliados,1,,1,201_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N17,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_1|214|D1|T1|N17,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_1|214|D1|T3|N12,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N19,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_1|214|D1|T1|N19,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_1|214|D1|T3|N14,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N2,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T4|N2,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N3,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N2,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T4|N3,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N4,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T1|N3,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T4|N4,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T3|N2,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N5,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N4,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T3|N3,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N6,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T4|N5,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_1|214|D1|T1|N5,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T4|N6,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N7,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N6,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N8,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T1|N7,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N8,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N9,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N20,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N20,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N21,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T3|N15,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T1|N21,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N22,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N23,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N28,Areosa,1,,1,805_0_2|1
805,DIAS UTEIS,805_0_1|214|D1|T1|N9,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N10,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N11,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N10,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T3|N11,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N18,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N18,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T3|N13,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N12,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T1|N11,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_1|214|D1|T3|N6,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N12,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N13,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T3|N7,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T1|N13,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N14,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T3|N8,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N14,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N15,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T3|N9,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T1|N15,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N16,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T3|N10,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T1|N16,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N25,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_1|214|D1|T2|N27,Rio Tinto Estação,1,,0,805_0_1|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N24,Marquês,1,,1,805_0_2|0
805,DIAS UTEIS,805_0_2|214|D1|T2|N26,Marquês,1,,1,805_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T6|N3,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T2|N4,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T1|N5,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T3|N5,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T4|N5,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T2|N5,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T4|N8,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T2|N8,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T3|N9,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T4|N9,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T5|N8,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T4|N10,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T1|N10,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T5|N9,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T2|N10,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T3|N11,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T1|N11,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T2|N11,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T5|N10,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T3|N12,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T1|N12,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T4|N12,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T2|N12,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T3|N13,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T1|N13,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T5|N12,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T3|N14,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T1|N14,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T3|N2,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T1|N2,Maia (Zoo),1,,0,603_0_1|1
603,DIAS UTEIS,603_0_2|214|D1|T4|N2,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T2|N2,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T1|N3,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T3|N3,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T4|N3,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T2|N3,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T1|N4,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T3|N4,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T6|N2,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T4|N4,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T5|N2,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T5|N3,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T1|N6,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T2|N6,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T3|N7,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T4|N7,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T1|N8,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T5|N14,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T1|N16,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_2|214|D1|T3|N6,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T4|N6,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T1|N7,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T2|N7,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T3|N8,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T5|N7,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T1|N9,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T2|N9,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T3|N10,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T5|N13,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T1|N15,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T5|N15,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_2|214|D1|T5|N11,Marquês,1,,1,603_0_2|0
603,DIAS UTEIS,603_0_1|214|D1|T5|N6,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T4|N13,Maia (Zoo),1,,0,603_0_1|0
603,DIAS UTEIS,603_0_1|214|D1|T4|N11,Maia (Zoo),1,,0,603_0_1|0
206,DIAS UTEIS,206_0_2|214|D1|T4|N17,Campanhã,1,,1,206_0_2|1
206,DIAS UTEIS,206_0_2|214|D1|T1|N14,Campanhã,1,,1,206_0_2|1
206,DIAS UTEIS,206_0_1|214|D1|T5|N18,Santo Eugénio,1,,0,206_0_1|0
206,DIAS UTEIS,206_0_1|214|D1|T1|N7,Viso,1,,0,206_0_1|1
206,DIAS UTEIS,206_0_1|214|D1|T3|N8,Viso,1,,0,206_0_1|1
206,DIAS UTEIS,206_0_2|214|D1|T4|N13,Campanhã,1,,1,206_0_2|1
206,DIAS UTEIS,206_0_1|214|D1|T1|N19,Viso,1,,0,206_0_1|1
206,DIAS UTEIS,206_0_1|214|D1|T5|N20,Viso,1,,0,206_0_1|1
206,DIAS UTEIS,206_0_2|214|D1|T3|N7,Campanhã,1,,1,206_0_2|0
206,DIAS UTEIS,206_0_2|214|D1|T5|N19,Campanhã,1,,1,206_0_2|0
206,DIAS UTEIS,206_0_2|214|D1|T3|N21,Campanhã,1,,1,206_0_2|1
206,DIAS UTEIS,206_0_1|214|D1|T3|N20,Viso,1,,0,206_0_1|1
206,DIAS UTEIS,206_0_2|214|D1|T1|N4,Campanhã,1,,1,206_0_2|1
206,DIAS UTEIS,206_0_1|214|D1|T3|N2,Viso,1,,0,206_0_1|1
