stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,wheelchair_boarding,location_type,parent_station,platform_code
020064,020064,ALMADA (R CAETANO M BATALHA N9),Almada ( Rua Caetano M Batalha ( Número 9 ) ) . ( Há correspondência ) com o métro ligeiro,38.675736,-9.163709,0,0,,
020065,020065,COVA PIEDADE R LIBERDADE 56C (URPICA),Cova Da Piedade Rua Liberdade 56 Cê ( Urpica ),38.674355,-9.161752,0,0,,
020066,020066,COVA PIEDADE R LIBERDADE 56C (URPICA),Cova Da Piedade Rua Liberdade 56 Cê ( Urpica ),38.674184,-9.161883,0,0,,
020067,020067,COVA PIEDADE R LIBERDADE 63 (ROTUNDA),Cova Da Piedade Rua Liberdade 63 ( Rotunda ),38.672144,-9.161026,0,0,,
020069,020069,COVA PIEDADE AV 23 JUL (X) ESTR BREJO,Cova Da Piedade ( Cruzamento Entre ( Avenida 23 De Julho ) E Estrada Brejo ),38.668954,-9.159298,0,0,,
020071,020071,CV PIEDADE R SAMEIRO ANTUNES FARMÁCIA,Cóva Piedade Rua Sameiro Antunes Farmácia,38.668,-9.164574,0,0,,
020072,020072,CV PIEDADE R SAMEIRO ANTUNES FARMÁCIA,Cóva Piedade Rua Sameiro Antunes Farmácia,38.667856,-9.164638,0,0,,
020073,020073,PRAGAL (AV JOSE C PIRES) ESTAÇÃO,Pragal ( Avenida Jose Cê Pires ) - Estaçaão . ( Há correspondência ) com o métro ligeiro e o combóio,38.666696,-9.179479,0,0,,
020075,020075,AV TORRADO DA SILVA BOA ESPERANÇA,Avenida Torrado Da Silva Boa Esperança . ( Há correspondência ) com o métro ligeiro,38.663828,-9.190138,0,0,,
020077,020077,COVA PIEDADE (AV 23 JULHO) POSTO COMB,Cova Da Piedade ( Avenida 23 De Julho ) Posto De Combustível,38.667792,-9.159374,0,0,,
020079,020079,COVA PIEDADE R COOPERATIVA PIEDENSE 71,Cova Da Piedade Rua Cooperativa Piédense 71,38.669886,-9.159132,0,0,,
020081,020081,R LIBERDADE 51 - RINGUE POMBAL,Rua Liberdade 51 - Ringue Pombal,38.673787,-9.161493,0,0,,
020083,020083,ALMADA (AV D NUNO ÁLVARES PEREIRA 45),Almada ( Avenida Dom Nuno Álvares Pereira 45 ),38.677605,-9.161951,0,0,,
020085,020085,ALMADA (PÇA S JOÃO BAPTISTA) JUNTO CGD,Almada ( Práça São João Baptista ) Junto Banco . ( Há correspondência ) com o métro ligeiro,38.678964,-9.157767,0,0,,
020087,020087,FEIJÓ (ALMADA FÓRUM),Feijó ( Almada Fórum ),38.659255,-9.172975,0,0,,
020088,020088,FEIJÓ (ALMADA FÓRUM),Feijó ( Almada Fórum ),38.6592,-9.173259,0,0,,
020089,020089,R António Aleixo 2c,Rua António Aleixo 2 Cê,38.656751,-9.16257,0,0,,
020090,020090,R António Aleixo Fte 6,Rua António Aleixo ( Frente Ao Número 6,38.656773,-9.16289,0,0,,
020091,020091,R ARY SANTOS 16 - C.COMERCIAL,Rua Ary Santos 16 - Centro Comercial,38.6583,-9.161702,0,0,,
020092,020092,R ARY SANTOS 16 - C.COMERCIAL,Rua Ary Santos 16 - Centro Comercial,38.6582,-9.161859,0,0,,
020093,020093,Bº B GONÇALVES (R ARY SANTOS 4B),Bairro B Gonçalves ( Rua Ary Santos 4 B ),38.659901,-9.161929,0,0,,
020094,020094,Bº B GONÇALVES (R ARY SANTOS 4B),Bairro B Gonçalves ( Rua Ary Santos 4 B ),38.66001,-9.162064,0,0,,
020095,020095,R AMADEU SOUSA CARDOSO (ESCOLA),Rua Amadeu Sousa Cardoso ( Escola ),38.660876,-9.163652,0,0,,
020096,020096,R AMADEU SOUSA CARDOSO (ESCOLA),Rua Amadeu Sousa Cardoso ( Escola ),38.660939,-9.163335,0,0,,
020097,020097,Bº GONÇALVES R ALM NEG 4 (ESCOLA),Bairro Gonçalves Rua Almáda Negreiros 4 ( Escola ),38.6623,-9.163374,0,0,,
020098,020098,Bº GONÇALVES R ALM NEG 4 (ESCOLA),Bairro Gonçalves Rua Almáda Negreiros 4 ( Escola ),38.662249,-9.163523,0,0,,
020099,020099,COVA PIEDADE (LGO ANTERO QUENTAL 11),Cova Da Piedade ( Largo Antero Quental 11 ),38.66898,-9.162206,0,0,,
020100,020100,COVA PIEDADE (LGO ANTERO QUENTAL 11),Cova Da Piedade ( Largo Antero Quental 11 ),38.668894,-9.162346,0,0,,
020101,020101,COVA PIEDADE (R CABO B ESPERANÇA 7A),Cova Da Piedade ( Rua Cabo Boa Esperança 7 Á ),38.67113,-9.160836,0,0,,
020103,020103,COVA PIEDADE (AV RAINHA D LEONOR 59),Cova Da Piedade ( Avenida Rainha Dona Leonor 59 ),38.672067,-9.160004,0,0,,
020104,020104,COVA PIEDADE (AV RAINHA D LEONOR 59),Cova Da Piedade ( Avenida Rainha Dona Leonor 59 ),38.672154,-9.160127,0,0,,
020105,020105,COVA PIEDADE (AV RAINHA D LEONOR 16),Cova Da Piedade ( Avenida Rainha Dona Leonor 16 ),38.673584,-9.159219,0,0,,
020106,020106,COVA PIEDADE (AV RAINHA D LEONOR 16),Cova Da Piedade ( Avenida Rainha Dona Leonor 16 ),38.674025,-9.159194,0,0,,
020107,020107,COVA PIEDADE (AV RAINHA D LEONOR 13),Cova Da Piedade ( Avenida Rainha Dona Leonor 13 ),38.675928,-9.157937,0,0,,
020109,020109,R D SANCHO I 23 (EXTERNATO/ C SAÚDE),Rua Dom Sancho Primeiro 23 ( Externato/ Centro De Saúde ),38.6782,-9.153411,0,0,,
020110,020110,R D SANCHO I 23 (EXTERNATO/ C SAÚDE),Rua Dom Sancho Primeiro 23 ( Externato/ Centro De Saúde ),38.678266,-9.153519,0,0,,
020111,020111,ALMADA (R D SANCHO I N25A),Almada ( Rua Dom Sancho Primeiro ( Número 25 Á ) ),38.679673,-9.152932,0,0,,
020112,020112,ALMADA (R D SANCHO I N25A),Almada ( Rua Dom Sancho Primeiro ( Número 25 Á ) ),38.679573,-9.152837,0,0,,
020113,020113,Cacilhas (Terminal) P9,Cacilhas ( Terminal ) ( P 9 ) . ( Há correspondência ) com o métro ligeiro e o barco,38.687812,-9.147031,0,0,,
020115,020115,ALMADA (R D SANCHO I 2) ESCOLA CACILHAS,Almada ( Rua Dom Sancho Primeiro 2 ) Escola Cacilhas . ( Há correspondência ) com o métro ligeiro,38.68178,-9.152449,0,0,,
020117,020117,Avenida Rainha Dona Leonor (Escola),Avenida Rainha Dona Leonor ( Escola ),38.675477,-9.158442,0,0,,
020119,020119,COVA PIEDADE (R CABO B ESPERANÇA 13),Cova Da Piedade ( Rua Cabo Boa Esperança 13 ),38.670891,-9.161346,0,0,,
020121,020121,FEIJÓ (CEMITÉRIO),Feijó ( Cemitério ),38.656735,-9.172456,0,0,,
020123,020123,VL FLORES (R V FLORES 45A) ESC PRIMÁRIA,Vale Flores ( Rua Vale Flores 45 Á ) Escola Primária,38.653145,-9.173877,0,0,,
020124,020124,VL FLORES (R V FLORES 45A) ESC PRIMÁRIA,Vale Flores ( Rua Vale Flores 45 Á ) Escola Primária,38.653115,-9.174041,0,0,,
020125,020125,VALE FLORES (R V FLORES 77) DESCIDA,Vale Flores ( Rua Vale Flores 77 ) Descida,38.651045,-9.174387,0,0,,
020127,020127,Rua de Vale Flores 93,Rua De Vale Flores 93,38.649931,-9.172826,0,0,,
020128,020128,Rua de Vale Flores 93 (Frente),Rua De Vale Flores 93 ( Frente ),38.649837,-9.172844,0,0,,
020129,020129,VALE FLORES (R V FLORES) TÚNEL/ROTUNDA,Vale Flores ( Rua Vale Flores ) Túnel/rotunda,38.648628,-9.171643,0,0,,
020130,020130,VALE FLORES (R V FLORES) TÚNEL/ROTUNDA,Vale Flores ( Rua Vale Flores ) Túnel/rotunda,38.64879,-9.171541,0,0,,
020131,020131,VALE FLORES (R V FLORES N4),Vale Flores ( Rua Vale Flores ( Número 4 ) ),38.646777,-9.171545,0,0,,
020132,020132,VALE FLORES (R V FLORES N4),Vale Flores ( Rua Vale Flores ( Número 4 ) ),38.646736,-9.171701,0,0,,
020133,020133,VALE FLORES (R PITEIRA SANTOS 5A) Z INDUST,Vale Flores ( Rua Piteira Santos 5 Á ) Zona Industrial,38.646397,-9.169312,0,0,,
020134,020134,VALE FLORES (R PITEIRA SANTOS 5A) Z INDUST,Vale Flores ( Rua Piteira Santos 5 Á ) Zona Industrial,38.646315,-9.169408,0,0,,
020135,020135,VALE FIGUEIRA (EN 10-1) ENTRE ROTUNDAS,Vale Figueira ( Estrada Nacional 10 - - Um ) Entre Rotundas,38.644627,-9.170929,0,0,,
020136,020136,VALE FIGUEIRA (EN 10-1) ENTRE ROTUNDAS,Vale Figueira ( Estrada Nacional 10 - - Um ) Entre Rotundas,38.644692,-9.171691,0,0,,
020137,020137,Rua do Povo (X) Rua Quinta da Várzea (Frente),Cruzamento Entre ( Rua Do Povo ) E Rua Quinta Da Várzea ( Frente ),38.643107,-9.175598,0,0,,
020138,020138,Rua do Povo (X) Rua Quinta da Várzea,Cruzamento Entre ( Rua Do Povo ) E Rua Quinta Da Várzea,38.642971,-9.175584,0,0,,
020139,020139,Rua do Povo (X) Praceta da Juventude,Cruzamento Entre ( Rua Do Povo ) E Praceta Da Juventude,38.64361,-9.178719,0,0,,
020140,020140,Rua do Povo (X) Rua Deniz Jacinto,Cruzamento Entre ( Rua Do Povo ) E Rua Deniz Jacinto,38.643678,-9.178364,0,0,,
020141,020141,R HENRIQUE ALVES X R POVO,Cruzamento Entre ( Rua Henrique Alves ) E Rua Povo,38.643965,-9.18197,0,0,,
020142,020142,R HENRIQUE ALVES X R POVO,Cruzamento Entre ( Rua Henrique Alves ) E Rua Povo,38.643881,-9.181973,0,0,,
020143,020143,R HENRIQUE ALVES X R POVO,Cruzamento Entre ( Rua Henrique Alves ) E Rua Povo,38.643485,-9.182378,0,0,,
020144,020144,R HENRIQUE ALVES X R POVO,Cruzamento Entre ( Rua Henrique Alves ) E Rua Povo,38.6436,-9.182494,0,0,,
020145,020145,VALE FIGUEIRA R DR A ARAÚJO (ESCOLA),Vale Figueira Rua Dr Á Araújo ( Escola ),38.63952,-9.181233,0,0,,
020146,020146,VALE FIGUEIRA R DR A ARAÚJO (ESCOLA),Vale Figueira Rua Dr Á Araújo ( Escola ),38.639449,-9.181416,0,0,,
020147,020147,VL FIGUEIRA (R VL FIGUEIRA) POSTO ABAST,Vale Figueira ( Rua Vale Figueira ) Posto De Abastecimento,38.636052,-9.17648,0,0,,
020149,020149,VL FIGUEIRA (ESTR BELA VISTA) CM ALMADA,Vale Figueira ( Estrada Bela Vista ) Câmara Municipal Almada,38.634253,-9.178814,0,0,,
020150,020150,VL FIGUEIRA (ESTR BELA VISTA) CM ALMADA,Vale Figueira ( Estrada Bela Vista ) Câmara Municipal Almada,38.634163,-9.178855,0,0,,
020151,020151,VALE FETAL (ESTR BELA VISTA 60),Vale Fetal ( Estrada Bela Vista 60 ),38.632058,-9.181773,0,0,,
020153,020153,ESTR BELA VISTA 100 ROT MARCO GEODÉSICO,Estrada Bela Vista 100 Rotunda Marco Geodésico,38.629156,-9.184167,0,0,,
020154,020154,ESTR BELA VISTA 100 ROT MARCO GEODÉSICO,Estrada Bela Vista 100 Rotunda Marco Geodésico,38.6293,-9.184182,0,0,,
020155,020155,VL FETAL ESTR BELA VISTA (X) R CRIS LOPES,Vale Fetal ( Cruzamento Entre ( Estrada Bela Vista ) E Rua Cris Lopes ),38.628985,-9.187888,0,0,,
020156,020156,VL FETAL ESTR BELA VISTA (X) R CRIS LOPES,Vale Fetal ( Cruzamento Entre ( Estrada Bela Vista ) E Rua Cris Lopes ),38.628797,-9.187624,0,0,,
020157,020157,VALE FETAL ESTR BELA VISTA 186 (ESCOLA),Vale Fetal Estrada Bela Vista 186 ( Escola ),38.630925,-9.19106,0,0,,
020158,020158,VALE FETAL ESTR BELA VISTA 186 (ESCOLA),Vale Fetal Estrada Bela Vista 186 ( Escola ),38.630979,-9.190979,0,0,,
020160,020160,CH CAP ESTR B VISTA 206 (X) QTA NOVA,Charnéca De Caparíca ( Cruzamento Entre ( Estrada Bela Vista 206 ) E Quinta Nova ),38.631329,-9.193013,0,0,,
020161,020161,CH CAPARICA (R RAMADA CURTO 13),Charnéca De Caparíca ( Rua Ramada Curto 13 ),38.63031,-9.196853,0,0,,
020163,020163,PALHAIS R AZINHAGA CARRETA 9 (ROTUNDA),Palhais Rua Azinhaga Carreta 9 ( Rotunda ),38.629231,-9.199358,0,0,,
020164,020164,R RUI FURTADO (ROTUNDA),Rua Rui Furtado ( Rotunda ),38.629444,-9.198835,0,0,,
020165,020165,ALAMEDA AMÁLIA RODRIGUES,Alameda Amália Rodrigues,38.626259,-9.202367,0,0,,
020166,020166,ALAMEDA AMÁLIA RODRIGUES,Alameda Amália Rodrigues,38.626345,-9.20217,0,0,,
020167,020167,CH CAPARICA (R PRESIDENTE ARRIAGA 72),Charnéca De Caparíca ( Rua Presidente Arriaga 72 ),38.612126,-9.195038,0,0,,
020168,020168,CH CAPARICA (R PRESIDENTE ARRIAGA 72),Charnéca De Caparíca ( Rua Presidente Arriaga 72 ),38.612213,-9.194911,0,0,,
020169,020169,RUA DAS SARDINHEIRAS N15,Rua Das Sardinheiras ( Número 15 ),38.609102,-9.195096,0,0,,
020170,020170,RUA DAS SARDINHEIRAS N15,Rua Das Sardinheiras ( Número 15 ),38.609071,-9.195186,0,0,,
020171,020171,RUA PERO VAZ DE CAMINHA N17,Rua Pero Vaz De Caminha ( Número 17 ),38.60563,-9.194079,0,0,,
020172,020172,RUA PERO VAZ DE CAMINHA N17,Rua Pero Vaz De Caminha ( Número 17 ),38.605624,-9.194219,0,0,,
020173,020173,RUA DE VERA CRUZ N49,Rua De Vera Cruz ( Número 49 ),38.604718,-9.19097,0,0,,
020174,020174,RUA DE VERA CRUZ N49,Rua De Vera Cruz ( Número 49 ),38.604605,-9.191037,0,0,,
020175,020175,RUA QTA DOS EUCALIPTOS N31,Rua Quinta Dos Eucaliptos ( Número 31 ),38.604667,-9.18691,0,0,,
020176,020176,RUA QTA DOS EUCALIPTOS N31,Rua Quinta Dos Eucaliptos ( Número 31 ),38.604548,-9.18698,0,0,,
020177,020177,CH CAPARICA (R PEDRO COSTA 1284) VL BEM,Charnéca De Caparíca ( Rua Pedro Costa 1284 ) Vale Bem,38.603472,-9.186375,0,0,,
020178,020178,CH CAPARICA (R PEDRO COSTA 1284) VL BEM,Charnéca De Caparíca ( Rua Pedro Costa 1284 ) Vale Bem,38.603674,-9.186201,0,0,,
020179,020179,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,Charnéca De Caparíca ( Rua Pedro Costa ) Tremoceira,38.601176,-9.18686,0,0,,
020180,020180,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,Charnéca De Caparíca ( Rua Pedro Costa ) Tremoceira,38.601203,-9.187007,0,0,,
020181,020181,MARISOL (R ANTÓNIO SOARES N10),Marisol ( Rua António Soares ( Número 10 ) ),38.599665,-9.18448,0,0,,
020182,020182,MARISOL (R ANTÓNIO SOARES N10),Marisol ( Rua António Soares ( Número 10 ) ),38.599652,-9.184585,0,0,,
020183,020183,CH CAPARICA ROT ALAM AMÁLIA RODRIGUES3,Charnéca De Caparíca Rotunda Alameda Amália Rodrigues 3,38.623269,-9.199458,0,0,,
020184,020184,CH CAPARICA ROT ALAM AMÁLIA RODRIGUES3,Charnéca De Caparíca Rotunda Alameda Amália Rodrigues 3,38.623512,-9.19962,0,0,,
020185,020185,CH CAPARICA (R ELIAS GARCIA) MONSERRATE,Charnéca De Caparíca ( Rua Elias Garcia ) Monserrate,38.629728,-9.198599,0,0,,
020186,020186,CH CAPARICA (R ELIAS GARCIA) MONSERRATE,Charnéca De Caparíca ( Rua Elias Garcia ) Monserrate,38.62996,-9.199114,0,0,,
020187,020187,CH CAPARICA (ESTR BELA VISTA 191),Charnéca De Caparíca ( Estrada Bela Vista 191 ),38.630594,-9.195508,0,0,,
020189,020189,CH CAPA ESTR BELA VISTA 179 (X) QTA NOVA,Charnéca De Caparíca ( Cruzamento Entre ( Estrada Bela Vista 179 ) E Quinta Nova ),38.631156,-9.193478,0,0,,
020191,020191,VL FETAL ESTR BELA VISTA 71 (ROTUNDA),Vale Fetal Estrada Bela Vista 71 ( Rotunda ),38.631329,-9.181831,0,0,,
020193,020193,VL FIGUEIRA (R VL FIGUEIRA) POSTO ABAST,Vale Figueira ( Rua Vale Figueira ) Posto De Abastecimento,38.635396,-9.176718,0,0,,
020195,020195,VL FIGUEIRA (R VL FIGUEIRA) CENTRO HIP,Vale Figueira ( Rua Vale Figueira ) Centro Hip,38.643724,-9.173081,0,0,,
020197,020197,FEIJÓ (CEMITÉRIO) EXTERNATO,Feijó ( Cemitério ) Externato,38.655749,-9.172616,0,0,,
020199,020199,ALMADA (PÇA GIL VICENTE) ESCOLA,Almada ( Práça Gil Vicente ) Escola . ( Há correspondência ) com o métro ligeiro,38.682513,-9.152592,0,0,,
020201,020201,Pç do Comércio 9,Práça Do Comércio 9,38.681907,-9.155407,0,0,,
020203,020203,R FERNÃO LOPES 14,Rua Fernão Lopes 14,38.680583,-9.157703,0,0,,
020205,020205,ALMADA (R CAPITÃO LEITÃO N79),Almada ( Rua Capitão Leitão ( Número 79 ) ),38.680953,-9.160617,0,0,,
020207,020207,ALMADA (R CAPITÃO LEITÃO N107),Almada ( Rua Capitão Leitão ( Número 107 ) ),38.679528,-9.162147,0,0,,
020209,020209,ALMADA (R CAPITÃO LEITÃO N43A),Almada ( Rua Capitão Leitão ( Número 43 Á ) ),38.681969,-9.160487,0,0,,
020211,020211,R DOM JOSÉ DE MASCARENHAS N65,Rua Dom José De Mascarenhas ( Número 65 ),38.684088,-9.154548,0,0,,
020213,020213,R FRANCISCO DE ANDRADE 1,Rua Francisco De Andrade - Um,38.68355,-9.153321,0,0,,
020215,020215,R INFANTA DONA BEATRIZ 1,Rua Infanta Dona Beatriz - Um,38.684903,-9.15253,0,0,,
020217,020217,R Elias Garcia 11,Rua Elias Garcia 11 . ( Há correspondência ) com o métro ligeiro,38.685292,-9.150579,0,0,,
020220,020220,Rua Florbela Espanca (Frente Escola),Rua Florbela Espanca ( Frente Escola ),38.620663,-9.193287,0,0,,
020221,020221,R Comandante António Feio 10,Rua Comandante António Feio 10,38.685031,-9.150392,0,0,,
020223,020223,AROEIRA (AV BELVERDE 1),Aroeira ( Avenida Belverde - Um ),38.585403,-9.167319,0,0,,
020224,020224,AROEIRA (AV BELVERDE 1),Aroeira ( Avenida Belverde - Um ),38.585528,-9.1675,0,0,,
020225,020225,AV DOM AFONSO HENRIQUES N28,Avenida Dom Afonso Henriques ( Número 28 ),38.586488,-9.17416,0,0,,
020226,020226,AV DOM AFONSO HENRIQUES N28,Avenida Dom Afonso Henriques ( Número 28 ),38.586424,-9.173963,0,0,,
020227,020227,AV DOM AFONSO HENRIQUES N24A,Avenida Dom Afonso Henriques ( Número 24 Á ),38.5891,-9.176828,0,0,,
020228,020228,AV DOM AFONSO HENRIQUES N24A,Avenida Dom Afonso Henriques ( Número 24 Á ),38.589058,-9.176898,0,0,,
020229,020229,MARISOL R SOARES REIS (X) R D JOÃO II,Marisol ( Cruzamento Entre ( Rua Soares Reis ) E Rua Dom João Segundo ),38.592624,-9.182227,0,0,,
020230,020230,MARISOL R SOARES REIS (X) R D JOÃO II,Marisol ( Cruzamento Entre ( Rua Soares Reis ) E Rua Dom João Segundo ),38.592785,-9.181686,0,0,,
020231,020231,MARISOL (R ANTÓNIO SOARES N74),Marisol ( Rua António Soares ( Número 74 ) ),38.594761,-9.183861,0,0,,
020232,020232,MARISOL (R ANTÓNIO SOARES N74),Marisol ( Rua António Soares ( Número 74 ) ),38.594814,-9.183744,0,0,,
020233,020233,AV DE VALE BEM 35,Avenida De Vale Bem 35,38.600494,-9.181888,0,0,,
020235,020235,AV DE VALE BEM - ESC BÁSICA / ASSOCIAÇÃO,Avenida De Vale Bem - Escola Básica / Associação,38.600523,-9.17889,0,0,,
020237,020237,MARISOL (R MANUEL FEVEREIRO 5),Marisol ( Rua Manuel Fevereiro Número 5 ),38.599705,-9.178404,0,0,,
020238,020238,MARISOL (R MANUEL FEVEREIRO 5),Marisol ( Rua Manuel Fevereiro Número 5 ),38.599603,-9.178581,0,0,,
020239,020239,R ANTÓNIO QUADROS 39 (AROEIRA),Rua António Quadros 39 ( Aroeira ),38.597288,-9.178816,0,0,,
020240,020240,R ANTÓNIO QUADROS 39 (AROEIRA),Rua António Quadros 39 ( Aroeira ),38.597391,-9.178914,0,0,,
020241,020241,R SOEIRO PEREIRA GOMES 68A,Rua Soeiro Pereira Gomes 68 Á,38.594792,-9.17628,0,0,,
020242,020242,R SOEIRO PEREIRA GOMES 68A,Rua Soeiro Pereira Gomes 68 Á,38.594712,-9.17628,0,0,,
020243,020243,AV ILHA DA MADEIRA 50A,Avenida Ilha Da Madeira 50 Á,38.591827,-9.176628,0,0,,
020244,020244,AV ILHA DA MADEIRA 50A,Avenida Ilha Da Madeira 50 Á,38.59175,-9.176588,0,0,,
020245,020245,AV MAR (X) R JOSÉ MALHOA (ROT),Cruzamento Entre ( Avenida Mar ) E Rua José Malhoa ( Rotunda ),38.583987,-9.170997,0,0,,
020246,020246,AV MAR (X) R JOSÉ MALHOA (ROT),Cruzamento Entre ( Avenida Mar ) E Rua José Malhoa ( Rotunda ),38.584336,-9.170383,0,0,,
020247,020247,R SOEIRO PEREIRA GOMES 2,Rua Soeiro Pereira Gomes 2,38.600657,-9.178923,0,0,,
020249,020249,AV DE VALE BEM 35,Avenida De Vale Bem 35,38.600626,-9.182129,0,0,,
020251,020251,CH CAPARICA (R PEDRO COSTA) TREMOCEIRA,Charnéca De Caparíca ( Rua Pedro Costa ) Tremoceira,38.600595,-9.186435,0,0,,
020253,020253,Bº F FOMENTO R 3 VALES (ESCOLA BÁSICA),Bairro Fundo Fomento Rua 3 Vales ( Escola Básica ),38.667621,-9.191095,0,0,,
020254,020254,Bº F FOMENTO R 3 VALES (ESCOLA BÁSICA),Bairro Fundo Fomento Rua 3 Vales ( Escola Básica ),38.667425,-9.191208,0,0,,
020255,020255,Bº F FOMENTO (R 3 VALES N65),Bairro Fundo Fomento ( Rua 3 Vales ( Número 65 ) ),38.667599,-9.188372,0,0,,
020256,020256,Bº F FOMENTO (R 3 VALES N65),Bairro Fundo Fomento ( Rua 3 Vales ( Número 65 ) ),38.66783,-9.188285,0,0,,
020257,020257,R ANTÓNIO GIÃO 14,Rua António Gião 14,38.669283,-9.187887,0,0,,
020258,020258,R ANTÓNIO GIÃO 14,Rua António Gião 14,38.669308,-9.18773,0,0,,
020259,020259,Bº F FOMENTO (R MIRAD ALFAZINA) TERMINAL,Bairro Fundo Fomento ( Rua Miradouro Alfazina ) Terminal,38.67438,-9.187438,0,0,,
020260,020260,Bº F FOMENTO (R MIRAD ALFAZINA) TERMINAL,Bairro Fundo Fomento ( Rua Miradouro Alfazina ) Terminal,38.674494,-9.187507,0,0,,
020261,020261,Bº F FOMENTO (R MOINHO N11),Bairro Fundo Fomento ( Rua Moinho ( Número 11 ) ),38.671151,-9.189939,0,0,,
020262,020262,Bº F FOMENTO (R MOINHO N11),Bairro Fundo Fomento ( Rua Moinho ( Número 11 ) ),38.671174,-9.19011,0,0,,
020263,020263,Bº F FOMENTO (R MOINHO R43),Bairro Fundo Fomento ( Rua Moinho R 43 ),38.669063,-9.189671,0,0,,
020264,020264,Bº F FOMENTO (R MOINHO R43),Bairro Fundo Fomento ( Rua Moinho R 43 ),38.669169,-9.189521,0,0,,
020265,020265,Bº F FOMENTO (R 3 VALES N45),Bairro Fundo Fomento ( Rua 3 Vales ( Número 45 ) ),38.668699,-9.185,0,0,,
020267,020267,Bº F FOMENTO (R 3 VALES N35),Bairro Fundo Fomento ( Rua 3 Vales ( Número 35 ) ),38.66914,-9.183528,0,0,,
020268,020268,Bº F FOMENTO (R 3 VALES N35),Bairro Fundo Fomento ( Rua 3 Vales ( Número 35 ) ),38.669011,-9.183454,0,0,,
020269,020269,Rua dos Três Vales (Escola Básica),Rua Dos Três Vales ( Escola Básica ),38.670614,-9.180348,0,0,,
020271,020271,B COR ROSA ESTR CASQUILHO 3 (MATADOURO),Bairro Cor-de-rosa Estrada Casquilho 3 ( Matadouro ),38.670754,-9.178177,0,0,,
020272,020272,B COR ROSA ESTR CASQUILHO 3 (MATADOURO),Bairro Cor-de-rosa Estrada Casquilho 3 ( Matadouro ),38.670683,-9.178501,0,0,,
020273,020273,Bº COR ROSA (R BELA VISTA 4),Bairro Cor-de-rosa ( Rua Bela Vista 4 ),38.667741,-9.18137,0,0,,
020275,020275,PRAGAL (AV TORRADO SILVA) ESTAÇÃO,Pragal ( Avenida Torrado Silva ) - Estaçaão . ( Há correspondência ) com o métro ligeiro e o combóio,38.666514,-9.180188,0,0,,
020276,020276,PRAGAL (AV TORRADO SILVA) ESTAÇÃO,Pragal ( Avenida Torrado Silva ) - Estaçaão . ( Há correspondência ) com o métro ligeiro e o combóio,38.66662,-9.180547,0,0,,
020277,020277,AV TORRADO SILVA (HOSPITAL G ORTA),Avenida Torrado Silva ( Hospital Garcia De Orta ),38.671633,-9.175653,0,0,,
020279,020279,PRAGAL R CIDADE OSTRAVA 8 (J FREG),Pragal Rua Cidade Ostrava 8 ( Junta De Freguesia ),38.672449,-9.170088,0,0,,
020280,020280,PRAGAL R CIDADE OSTRAVA 8 (J FREG),Pragal Rua Cidade Ostrava 8 ( Junta De Freguesia ),38.672505,-9.170012,0,0,,
020281,020281,COVA PIEDADE (R RAMIRO FERRÃO 38),Cova Da Piedade ( Rua Ramiro Ferrão 38 ),38.670607,-9.165406,0,0,,
020282,020282,COVA PIEDADE (R RAMIRO FERRÃO 38),Cova Da Piedade ( Rua Ramiro Ferrão 38 ),38.670512,-9.165524,0,0,,
020283,020283,COVA PIEDADE (R LUISA SIGEIA 4),Cova Da Piedade ( Rua Luisa Sigeia 4 ),38.669628,-9.164768,0,0,,
020284,020284,COVA PIEDADE (R LUISA SIGEIA 4),Cova Da Piedade ( Rua Luisa Sigeia 4 ),38.669677,-9.164927,0,0,,
020285,020285,CV PIEDADE (R VERA CRUZ) (X) PR CEILÃO,Cruzamento Entre ( Cóva Piedade ( Rua Vera Cruz ) ) E Praça Ceilão,38.669279,-9.162749,0,0,,
020286,020286,CV PIEDADE (R VERA CRUZ) (X) PR CEILÃO,Cruzamento Entre ( Cóva Piedade ( Rua Vera Cruz ) ) E Praça Ceilão,38.669411,-9.162861,0,0,,
020287,020287,COVA PIEDADE (R CMD OLIVEIRA CARMO 24),Cova Da Piedade ( Rua Comandante Oliveira Carmo 24 ),38.668648,-9.164113,0,0,,
020289,020289,PRAGAL (R DIREITA PRAGAL LTE 10),Pragal ( Rua Direita Pragal - Lóte 10 ),38.673106,-9.17234,0,0,,
020290,020290,PRAGAL (R DIREITA PRAGAL LTE 10),Pragal ( Rua Direita Pragal - Lóte 10 ),38.673184,-9.172504,0,0,,
020291,020291,PRAGAL (AVª TORRADO SILVA) FTE HOSPITAL G ORTA,Pragal ( Avenida Torrado Silva ) ( Frente Hospital Garcia De Orta,38.672398,-9.175129,0,0,,
020293,020293,Bº COR ROSA (R BELA VISTA 3),Bairro Cor-de-rosa ( Rua Bela Vista 3 ),38.66791,-9.180752,0,0,,
020295,020295,Rua dos Três Vales (Escola Básica),Rua Dos Três Vales ( Escola Básica ),38.670408,-9.181053,0,0,,
