route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
B,2,B_2_25.B21,Odivelas,1,shp11
B,2,B_2_25.B22,Rato,0,shp10
B,2,B_2_25.B23,Odivelas,1,shp11
B,2,B_2_25.B24,Rato,0,shp10
B,2,B_2_25.B25,Odivelas,1,shp11
B,2,B_2_25.B26,Rato,0,shp10
B,2,B_2_25.B27,Odivelas,1,shp11
B,2,B_2_25.B28,Rato,0,shp10
B,2,B_2_25.B29,Odivelas,1,shp11
B,2,B_2_25.B30,Rato,0,shp10
B,2,B_2_25.B31,Odivelas,1,shp11
B,2,B_2_25.B32,Rato,0,shp10
B,2,B_2_25.B33,Odivelas,1,shp11
B,2,B_2_25.B34,Rato,0,shp10
B,2,B_2_25.B35,Odivelas,1,shp11
B,2,B_2_25.B36,Rato,0,shp10
B,2,B_2_25.B37,Odivelas,1,shp11
B,2,B_2_25.B38,Rato,0,shp10
B,2,B_2_25.B39,Odivelas,1,shp11
B,2,B_2_25.B40,Rato,0,shp10
B,2,B_2_25.B41,Odivelas,1,shp11
B,2,B_2_25.B42,Rato,0,shp10
B,2,B_2_25.B01,Odivelas,1,shp11
B,2,B_2_25.B02,Rato,0,shp10
B,1,B_1_25.B1,Odivelas,1,shp11
B,1,B_1_25.B2,Rato,0,shp10
B,1,B_1_25.B3,Odivelas,1,shp11
B,1,B_1_25.B4,Rato,0,shp10
B,1,B_1_25.B5,Odivelas,1,shp11
B,1,B_1_25.B6,Rato,0,shp10
B,1,B_1_25.B7,Odivelas,1,shp11
B,1,B_1_25.B12,Rato,0,shp10
B,1,B_1_25.B13,Odivelas,1,shp11
B,1,B_1_25.B14,Rato,0,shp10
B,1,B_1_25.B15,Odivelas,1,shp11
B,1,B_1_25.B16,Rato,0,shp10
B,1,B_1_25.B17,Odivelas,1,shp11
B,1,B_1_25.B18,Rato,0,shp10
B,1,B_1_25.B19,Odivelas,1,shp11
B,1,B_1_25.B20,Rato,0,shp10
B,1,B_1_25.B21,Odivelas,1,shp11
B,1,B_1_25.B22,Rato,0,shp10
B,1,B_1_25.B23,Odivelas,1,shp11
B,1,B_1_25.B24,Rato,0,shp10
B,1,B_1_25.B25,Odivelas,1,shp11
B,1,B_1_25.B26,Rato,0,shp10
B,1,B_1_25.B27,Odivelas,1,shp11
B,1,B_1_25.B28,Rato,0,shp10
B,1,B_1_25.B01,Odivelas,1,shp11
B,1,B_1_25.B02,Rato,0,shp10
A,1,A_1_5.A3,Santa Apolónia,1,shp6
A,1,A_1_5.A4,Reboleira,0,shp7
A,1,A_1_5.A5,Santa Apolónia,1,shp6
A,1,A_1_5.A6,Reboleira,0,shp7
A,1,A_1_5.A7,Santa Apolónia,1,shp6
A,1,A_1_5.A8,Reboleira,0,shp7
A,1,A_1_5.A9,Santa Apolónia,1,shp6
A,1,A_1_5.A10,Reboleira,0,shp7
A,1,A_1_5.A11,Santa Apolónia,1,shp6
A,1,A_1_5.A12,Reboleira,0,shp7
A,1,A_1_5.A13,Santa Apolónia,1,shp6
A,1,A_1_5.A14,Reboleira,0,shp7
A,1,A_1_5.A15,Santa Apolónia,1,shp6
A,1,A_1_5.A16,Reboleira,0,shp7
A,1,A_1_5.A17,Santa Apolónia,1,shp6
A,1,A_1_5.A18,Reboleira,0,shp7
A,1,A_1_5.A19,Santa Apolónia,1,shp6
A,1,A_1_5.A20,Reboleira,0,shp7
A,1,A_1_5.A21,Santa Apolónia,1,shp6
A,1,A_1_5.A22,Reboleira,0,shp7
A,1,A_1_5.A23,Santa Apolónia,1,shp6
A,1,A_1_5.A24,Reboleira,0,shp7
A,1,A_1_5.A25,Santa Apolónia,1,shp6
A,1,A_1_5.A26,Reboleira,0,shp7
A,1,A_1_5.A27,Santa Apolónia,1,shp6
A,1,A_1_5.A28,Reboleira,0,shp7
A,1,A_1_5.A29,Santa Apolónia,1,shp6
A,1,A_1_5.A1,Reboleira,0,shp7
A,1,A_1_5.A2,Santa Apolónia,1,shp6
A,1,A_1_5.A30,Reboleira,0,shp7
A,1,A_1_5.A31,Santa Apolónia,1,shp6
A,1,A_1_5.A32,Reboleira,0,shp7
A,1,A_1_5.A032,Santa Apolónia,1,shp6
A,1,A_1_5.A033,Reboleira,0,shp7
A,2,A_2_5.A31,Santa Apolónia,1,shp6
A,2,A_2_5.A32,Reboleira,0,shp7
A,2,A_2_5.A33,Santa Apolónia,1,shp6
A,2,A_2_5.A34,Reboleira,0,shp7
A,2,A_2_5.A35,Santa Apolónia,1,shp6
A,2,A_2_5.A36,Reboleira,0,shp7
A,2,A_2_5.A37,Santa Apolónia,1,shp6
A,2,A_2_5.A38,Reboleira,0,shp7
A,2,A_2_5.A39,Santa Apolónia,1,shp6
A,2,A_2_5.A40,Reboleira,0,shp7
A,2,A_2_5.A41,Santa Apolónia,1,shp6
A,2,A_2_5.A42,Reboleira,0,shp7
A,2,A_2_5.A43,Santa Apolónia,1,shp6
A,2,A_2_5.A44,Reboleira,0,shp7
A,2,A_2_5.A45,Santa Apolónia,1,shp6
A,2,A_2_5.A46,Reboleira,0,shp7
A,2,A_2_5.A47,Santa Apolónia,1,shp6
A,2,A_2_5.A48,Reboleira,0,shp7
A,2,A_2_5.A49,Santa Apolónia,1,shp6
A,2,A_2_5.A50,Reboleira,0,shp7
A,2,A_2_5.A51,Santa Apolónia,1,shp6
A,2,A_2_5.A52,Reboleira,0,shp7
A,2,A_2_5.A53,Santa Apolónia,1,shp6
A,2,A_2_5.A54,Reboleira,0,shp7
A,2,A_2_5.A55,Santa Apolónia,1,shp6
A,2,A_2_5.A1,Reboleira,0,shp7
A,2,A_2_5.A2,Santa Apolónia,1,shp6
A,2,A_2_5.A3,Reboleira,0,shp7
A,2,A_2_5.A4,Santa Apolónia,1,shp6
A,2,A_2_5.A5,Reboleira,0,shp7
A,2,A_2_5.A6,Santa Apolónia,1,shp6
A,2,A_2_5.A7,Reboleira,0,shp7
A,2,A_2_5.A07,Santa Apolónia,1,shp6
A,2,A_2_5.A08,Reboleira,0,shp7
B,3,B_3_24.B43,Odivelas,1,shp17
B,2,B_2_24.B1,Rato,0,shp10
B,2,B_2_24.B2,Odivelas,1,shp11
B,2,B_2_24.B3,Rato,0,shp10
B,2,B_2_24.B4,Odivelas,1,shp11
B,2,B_2_24.B5,Rato,0,shp10
B,2,B_2_24.B6,Odivelas,1,shp11
B,2,B_2_24.B7,Rato,0,shp10
B,2,B_2_24.B8,Odivelas,1,shp11
B,2,B_2_24.B9,Rato,0,shp10
B,2,B_2_24.B10,Odivelas,1,shp11
B,2,B_2_24.B11,Rato,0,shp10
B,2,B_2_24.B12,Odivelas,1,shp11
B,2,B_2_24.B13,Rato,0,shp10
B,2,B_2_24.B14,Odivelas,1,shp11
B,2,B_2_24.B15,Rato,0,shp10
B,2,B_2_24.B16,Odivelas,1,shp11
B,2,B_2_24.B17,Rato,0,shp10
B,2,B_2_24.B18,Odivelas,1,shp11
B,2,B_2_24.B19,Rato,0,shp10
B,2,B_2_24.B20,Odivelas,1,shp11
B,2,B_2_24.B21,Rato,0,shp10
B,2,B_2_24.B22,Odivelas,1,shp11
B,2,B_2_24.B23,Rato,0,shp10
B,2,B_2_24.B24,Odivelas,1,shp11
B,2,B_2_24.B25,Rato,0,shp10
B,2,B_2_24.B26,Odivelas,1,shp11
B,2,B_2_24.B27,Rato,0,shp10
B,2,B_2_24.B28,Odivelas,1,shp11
B,2,B_2_24.B29,Rato,0,shp10
B,2,B_2_24.B30,Odivelas,1,shp11
B,2,B_2_24.B31,Rato,0,shp10
B,2,B_2_24.B32,Odivelas,1,shp11
B,2,B_2_24.B33,Rato,0,shp10
B,2,B_2_24.B34,Odivelas,1,shp11
B,2,B_2_24.B35,Rato,0,shp10
B,2,B_2_24.B36,Odivelas,1,shp11
B,2,B_2_24.B37,Rato,0,shp10
B,2,B_2_24.B38,Odivelas,1,shp11
B,2,B_2_24.B39,Rato,0,shp10
B,2,B_2_24.B40,Odivelas,1,shp11
B,2,B_2_24.B41,Rato,0,shp10
B,2,B_2_24.B01,Odivelas,1,shp11
B,2,B_2_24.B02,Rato,0,shp10
B,2,B_2_24.B03,Odivelas,1,shp11
B,1,B_1_24.B2,Rato,0,shp10
B,1,B_1_24.B3,Odivelas,1,shp11
B,1,B_1_24.B5,Rato,0,shp10
B,1,B_1_24.B6,Odivelas,1,shp11
B,1,B_1_24.B7,Rato,0,shp10
B,1,B_1_24.B8,Odivelas,1,shp11
B,1,B_1_24.B9,Rato,0,shp10
B,1,B_1_24.B10,Odivelas,1,shp11
B,1,B_1_24.B1,Rato,0,shp10
B,1,B_1_24.B4,Odivelas,1,shp11
B,1,B_1_24.B11,Rato,0,shp10
B,1,B_1_24.B12,Odivelas,1,shp11
B,1,B_1_24.B13,Rato,0,shp10
B,1,B_1_24.B14,Odivelas,1,shp11
B,1,B_1_24.B15,Rato,0,shp10
B,1,B_1_24.B16,Odivelas,1,shp11
B,1,B_1_24.B17,Rato,0,shp10
B,1,B_1_24.B18,Odivelas,1,shp11
A,1,A_1_4.A2,Santa Apolónia,1,shp6
A,1,A_1_4.A3,Reboleira,0,shp7
A,1,A_1_4.A4,Santa Apolónia,1,shp6
A,1,A_1_4.A5,Reboleira,0,shp7
A,1,A_1_4.A6,Santa Apolónia,1,shp6
A,1,A_1_4.A7,Reboleira,0,shp7
A,1,A_1_4.A12,Santa Apolónia,1,shp6
A,1,A_1_4.A13,Reboleira,0,shp7
A,1,A_1_4.A14,Santa Apolónia,1,shp6
A,1,A_1_4.A15,Reboleira,0,shp7
A,1,A_1_4.A16,Santa Apolónia,1,shp6
A,1,A_1_4.A17,Reboleira,0,shp7
A,1,A_1_4.A18,Santa Apolónia,1,shp6
A,1,A_1_4.A19,Reboleira,0,shp7
A,1,A_1_4.A20,Santa Apolónia,1,shp6
A,1,A_1_4.A21,Reboleira,0,shp7
A,1,A_1_4.A22,Santa Apolónia,1,shp6
A,1,A_1_4.A23,Reboleira,0,shp7
A,1,A_1_4.A023,Santa Apolónia,1,shp6
A,1,A_1_4.A024,Reboleira,0,shp7
A,1,A_1_4.A025,Santa Apolónia,1,shp6
A,2,A_2_4.A14,Santa Apolónia,1,shp6
A,2,A_2_4.A15,Reboleira,0,shp7
A,2,A_2_4.A16,Santa Apolónia,1,shp6
A,2,A_2_4.A17,Reboleira,0,shp7
A,2,A_2_4.A18,Santa Apolónia,1,shp6
A,2,A_2_4.A19,Reboleira,0,shp7
A,2,A_2_4.A20,Santa Apolónia,1,shp6
A,2,A_2_4.A21,Reboleira,0,shp7
A,2,A_2_4.A22,Santa Apolónia,1,shp6
A,2,A_2_4.A23,Reboleira,0,shp7
A,2,A_2_4.A24,Santa Apolónia,1,shp6
A,2,A_2_4.A25,Reboleira,0,shp7
A,2,A_2_4.A26,Santa Apolónia,1,shp6
A,2,A_2_4.A27,Reboleira,0,shp7
A,2,A_2_4.A28,Santa Apolónia,1,shp6
A,2,A_2_4.A29,Reboleira,0,shp7
A,2,A_2_4.A30,Santa Apolónia,1,shp6
A,2,A_2_4.A31,Reboleira,0,shp7
A,2,A_2_4.A32,Santa Apolónia,1,shp6
A,2,A_2_4.A33,Reboleira,0,shp7
A,2,A_2_4.A34,Santa Apolónia,1,shp6
A,2,A_2_4.A35,Reboleira,0,shp7
A,2,A_2_4.A36,Santa Apolónia,1,shp6
A,2,A_2_4.A42,Reboleira,0,shp7
A,2,A_2_4.A43,Santa Apolónia,1,shp6
A,2,A_2_4.A1,Reboleira,0,shp7
A,2,A_2_4.A2,Santa Apolónia,1,shp6
A,2,A_2_4.A3,Reboleira,0,shp7
A,2,A_2_4.A4,Santa Apolónia,1,shp6
A,2,A_2_4.A5,Reboleira,0,shp7
A,2,A_2_4.A6,Santa Apolónia,1,shp6
A,2,A_2_4.A7,Reboleira,0,shp7
A,2,A_2_4.A07,Santa Apolónia,1,shp6
A,2,A_2_4.A08,Reboleira,0,shp7
B,2,B_2_23.B1,Rato,0,shp10
B,2,B_2_23.B2,Odivelas,1,shp11
B,2,B_2_23.B3,Rato,0,shp10
B,2,B_2_23.B4,Odivelas,1,shp11
B,2,B_2_23.B5,Rato,0,shp10
B,2,B_2_23.B6,Odivelas,1,shp11
B,2,B_2_23.B7,Rato,0,shp10
B,2,B_2_23.B8,Odivelas,1,shp11
B,2,B_2_23.B9,Rato,0,shp10
B,2,B_2_23.B10,Odivelas,1,shp11
B,2,B_2_23.B11,Rato,0,shp10
B,2,B_2_23.B12,Odivelas,1,shp11
B,2,B_2_23.B13,Rato,0,shp10
B,2,B_2_23.B14,Odivelas,1,shp11
B,2,B_2_23.B15,Rato,0,shp10
B,2,B_2_23.B16,Odivelas,1,shp11
B,2,B_2_23.B17,Rato,0,shp10
B,2,B_2_23.B18,Odivelas,1,shp11
B,2,B_2_23.B19,Rato,0,shp10
B,2,B_2_23.B20,Odivelas,1,shp11
B,2,B_2_23.B21,Rato,0,shp10
B,2,B_2_23.B22,Odivelas,1,shp11
B,2,B_2_23.B23,Rato,0,shp10
B,2,B_2_23.B24,Odivelas,1,shp11
B,2,B_2_23.B25,Rato,0,shp10
B,2,B_2_23.B26,Odivelas,1,shp11
B,2,B_2_23.B27,Rato,0,shp10
B,2,B_2_23.B28,Odivelas,1,shp11
B,2,B_2_23.B29,Rato,0,shp10
B,2,B_2_23.B30,Odivelas,1,shp11
B,2,B_2_23.B31,Rato,0,shp10
B,2,B_2_23.B32,Odivelas,1,shp11
B,2,B_2_23.B33,Rato,0,shp10
B,2,B_2_23.B34,Odivelas,1,shp11
B,2,B_2_23.B35,Rato,0,shp10
B,2,B_2_23.B36,Odivelas,1,shp11
B,2,B_2_23.B37,Rato,0,shp10
B,2,B_2_23.B38,Odivelas,1,shp11
B,2,B_2_23.B39,Rato,0,shp10
B,2,B_2_23.B40,Odivelas,1,shp11
B,2,B_2_23.B41,Rato,0,shp10
B,2,B_2_23.B01,Odivelas,1,shp11
B,2,B_2_23.B02,Rato,0,shp10
B,2,B_2_23.B03,Odivelas,1,shp11
B,1,B_1_23.B1,Rato,0,shp10
B,1,B_1_23.B2,Odivelas,1,shp11
B,1,B_1_23.B3,Rato,0,shp10
B,1,B_1_23.B4,Odivelas,1,shp11
B,1,B_1_23.B5,Rato,0,shp10
B,1,B_1_23.B6,Odivelas,1,shp11
B,1,B_1_23.B7,Rato,0,shp10
B,1,B_1_23.B8,Odivelas,1,shp11
B,1,B_1_23.B12,Rato,0,shp18
B,1,B_1_23.B13,Odivelas,1,shp11
B,1,B_1_23.B14,Rato,0,shp10
B,1,B_1_23.B15,Odivelas,1,shp11
B,1,B_1_23.B16,Rato,0,shp10
B,1,B_1_23.B17,Odivelas,1,shp11
B,1,B_1_23.B18,Rato,0,shp10
B,1,B_1_23.B19,Odivelas,1,shp11
A,2,A_2_3.A21,Santa Apolónia,1,shp6
A,2,A_2_3.A22,Reboleira,0,shp7
A,2,A_2_3.A23,Santa Apolónia,1,shp6
A,2,A_2_3.A24,Reboleira,0,shp7
A,2,A_2_3.A25,Santa Apolónia,1,shp6
A,2,A_2_3.A26,Reboleira,0,shp7
A,2,A_2_3.A27,Santa Apolónia,1,shp6
A,2,A_2_3.A28,Reboleira,0,shp7
A,2,A_2_3.A29,Santa Apolónia,1,shp6
A,2,A_2_3.A30,Reboleira,0,shp7
A,2,A_2_3.A31,Santa Apolónia,1,shp6
A,2,A_2_3.A32,Reboleira,0,shp7
A,2,A_2_3.A33,Santa Apolónia,1,shp6
A,2,A_2_3.A34,Reboleira,0,shp7
A,2,A_2_3.A35,Santa Apolónia,1,shp6
A,2,A_2_3.A36,Reboleira,0,shp7
A,2,A_2_3.A37,Santa Apolónia,1,shp6
A,2,A_2_3.A38,Reboleira,0,shp7
A,2,A_2_3.A39,Santa Apolónia,1,shp6
A,2,A_2_3.A40,Reboleira,0,shp7
A,2,A_2_3.A41,Santa Apolónia,1,shp6
A,2,A_2_3.A42,Reboleira,0,shp7
A,2,A_2_3.A43,Santa Apolónia,1,shp6
A,2,A_2_3.A44,Reboleira,0,shp7
A,2,A_2_3.A45,Santa Apolónia,1,shp6
A,2,A_2_3.A46,Reboleira,0,shp7
A,2,A_2_3.A1,Santa Apolónia,1,shp6
A,2,A_2_3.A2,Reboleira,0,shp7
A,2,A_2_3.A3,Santa Apolónia,1,shp6
A,2,A_2_3.A4,Reboleira,0,shp7
A,2,A_2_3.A5,Santa Apolónia,1,shp6
A,2,A_2_3.A6,Reboleira,0,shp7
A,2,A_2_3.A06,Santa Apolónia,1,shp6
A,2,A_2_3.A07,Reboleira,0,shp7
A,2,A_2_3.A08,Santa Apolónia,1,shp6
A,1,A_1_3.A1,Santa Apolónia,1,shp6
A,1,A_1_3.A2,Reboleira,0,shp7
A,1,A_1_3.A3,Santa Apolónia,1,shp6
A,1,A_1_3.A4,Reboleira,0,shp7
A,1,A_1_3.A5,Santa Apolónia,1,shp6
A,1,A_1_3.A6,Reboleira,0,shp7
A,1,A_1_3.A7,Santa Apolónia,1,shp6
A,1,A_1_3.A8,Reboleira,0,shp7
A,1,A_1_3.A9,Santa Apolónia,1,shp6
A,1,A_1_3.A10,Reboleira,0,shp7
A,1,A_1_3.A11,Santa Apolónia,1,shp6
A,1,A_1_3.A12,Reboleira,0,shp7
A,1,A_1_3.A13,Santa Apolónia,1,shp6
A,1,A_1_3.A14,Reboleira,0,shp7
A,1,A_1_3.A15,Santa Apolónia,1,shp6
A,1,A_1_3.A16,Reboleira,0,shp7
A,1,A_1_3.A17,Santa Apolónia,1,shp6
A,1,A_1_3.A18,Reboleira,0,shp7
A,1,A_1_3.A19,Santa Apolónia,1,shp6
A,1,A_1_3.A20,Reboleira,0,shp7
A,1,A_1_3.A21,Santa Apolónia,1,shp6
A,1,A_1_3.A22,Reboleira,0,shp7
A,1,A_1_3.A23,Santa Apolónia,1,shp6
A,1,A_1_3.A24,Reboleira,0,shp7
A,1,A_1_3.A25,Santa Apolónia,1,shp6
A,1,A_1_3.A26,Reboleira,0,shp7
B,2,B_2_22.B1,Rato,0,shp10
B,2,B_2_22.B2,Odivelas,1,shp11
B,2,B_2_22.B3,Rato,0,shp10
B,2,B_2_22.B4,Odivelas,1,shp11
B,2,B_2_22.B5,Rato,0,shp10
B,2,B_2_22.B6,Odivelas,1,shp11
B,2,B_2_22.B7,Rato,0,shp10
B,2,B_2_22.B8,Odivelas,1,shp11
B,2,B_2_22.B9,Rato,0,shp10
B,2,B_2_22.B10,Odivelas,1,shp11
B,2,B_2_22.B11,Rato,0,shp10
B,2,B_2_22.B12,Odivelas,1,shp11
B,2,B_2_22.B13,Rato,0,shp10
B,2,B_2_22.B14,Odivelas,1,shp11
B,2,B_2_22.B15,Rato,0,shp10
B,2,B_2_22.B16,Odivelas,1,shp11
B,2,B_2_22.B17,Rato,0,shp10
B,2,B_2_22.B18,Odivelas,1,shp11
B,2,B_2_22.B19,Rato,0,shp10
B,2,B_2_22.B20,Odivelas,1,shp11
B,2,B_2_22.B21,Rato,0,shp10
B,2,B_2_22.B22,Odivelas,1,shp11
B,2,B_2_22.B23,Rato,0,shp10
B,2,B_2_22.B24,Odivelas,1,shp11
B,2,B_2_22.B25,Rato,0,shp10
B,2,B_2_22.B26,Odivelas,1,shp11
B,2,B_2_22.B27,Rato,0,shp10
B,2,B_2_22.B28,Odivelas,1,shp11
B,2,B_2_22.B29,Rato,0,shp10
B,2,B_2_22.B30,Odivelas,1,shp11
B,2,B_2_22.B31,Rato,0,shp10
B,2,B_2_22.B32,Odivelas,1,shp11
B,2,B_2_22.B33,Rato,0,shp10
B,2,B_2_22.B34,Odivelas,1,shp11
B,2,B_2_22.B35,Rato,0,shp10
B,2,B_2_22.B36,Odivelas,1,shp11
B,2,B_2_22.B37,Rato,0,shp10
B,2,B_2_22.B38,Odivelas,1,shp11
B,2,B_2_22.B39,Rato,0,shp10
B,2,B_2_22.B40,Odivelas,1,shp11
B,2,B_2_22.B41,Rato,0,shp10
B,2,B_2_22.B42,Odivelas,1,shp11
B,2,B_2_22.B01,Rato,0,shp10
B,2,B_2_22.B02,Odivelas,1,shp11
B,1,B_1_22.B2,Rato,0,shp10
B,1,B_1_22.B3,Odivelas,1,shp11
B,1,B_1_22.B4,Rato,0,shp10
B,1,B_1_22.B5,Odivelas,1,shp11
B,1,B_1_22.B6,Rato,0,shp10
B,1,B_1_22.B7,Odivelas,1,shp11
B,1,B_1_22.B8,Rato,0,shp10
B,1,B_1_22.B9,Odivelas,1,shp11
B,1,B_1_22.B10,Rato,0,shp10
B,1,B_1_22.B11,Odivelas,1,shp11
B,1,B_1_22.B12,Rato,0,shp10
B,1,B_1_22.B13,Odivelas,1,shp11
B,1,B_1_22.B14,Rato,0,shp10
B,1,B_1_22.B15,Odivelas,1,shp11
B,1,B_1_22.B16,Rato,0,shp10
B,1,B_1_22.B17,Odivelas,1,shp11
B,1,B_1_22.B18,Rato,0,shp10
B,1,B_1_22.B19,Odivelas,1,shp11
B,1,B_1_22.B20,Rato,0,shp10
B,1,B_1_22.B21,Odivelas,1,shp11
B,1,B_1_22.B22,Rato,0,shp10
B,1,B_1_22.B23,Odivelas,1,shp11
B,1,B_1_22.B24,Rato,0,shp10
B,1,B_1_22.B25,Odivelas,1,shp11
B,1,B_1_22.B26,Rato,0,shp10
B,1,B_1_22.B27,Odivelas,1,shp11
B,1,B_1_22.B28,Rato,0,shp10
B,1,B_1_22.B29,Odivelas,1,shp11
B,1,B_1_22.B30,Rato,0,shp10
B,1,B_1_22.B31,Odivelas,1,shp11
B,1,B_1_22.B32,Rato,0,shp10
B,1,B_1_22.B33,Odivelas,1,shp11
B,1,B_1_22.B34,Rato,0,shp10
B,1,B_1_22.B35,Odivelas,1,shp11
B,1,B_1_22.B36,Rato,0,shp10
B,1,B_1_22.B37,Odivelas,1,shp11
B,1,B_1_22.B38,Rato,0,shp10
B,1,B_1_22.B39,Odivelas,1,shp11
B,1,B_1_22.B40,Rato,0,shp10
B,1,B_1_22.B41,Odivelas,1,shp11
B,1,B_1_22.B01,Rato,0,shp10
B,1,B_1_22.B02,Odivelas,1,shp11
A,1,A_1_2.A2,Santa Apolónia,1,shp19
A,1,A_1_2.A3,Reboleira,0,shp7
A,1,A_1_2.A4,Santa Apolónia,1,shp6
A,1,A_1_2.A5,Reboleira,0,shp7
A,1,A_1_2.A6,Santa Apolónia,1,shp6
A,1,A_1_2.A7,Reboleira,0,shp7
A,1,A_1_2.A8,Santa Apolónia,1,shp6
A,1,A_1_2.A9,Reboleira,0,shp7
A,2,A_2_2.A33,Santa Apolónia,1,shp19
A,2,A_2_2.A34,Reboleira,0,shp7
A,2,A_2_2.A35,Santa Apolónia,1,shp6
A,2,A_2_2.A36,Reboleira,0,shp7
A,2,A_2_2.A37,Santa Apolónia,1,shp6
A,2,A_2_2.A38,Reboleira,0,shp7
A,2,A_2_2.A39,Santa Apolónia,1,shp6
A,2,A_2_2.A40,Reboleira,0,shp7
A,2,A_2_2.A41,Santa Apolónia,1,shp6
A,2,A_2_2.A42,Reboleira,0,shp7
A,2,A_2_2.A43,Santa Apolónia,1,shp6
A,2,A_2_2.A44,Reboleira,0,shp7
A,2,A_2_2.A45,Santa Apolónia,1,shp6
A,2,A_2_2.A46,Reboleira,0,shp7
A,2,A_2_2.A47,Santa Apolónia,1,shp6
A,2,A_2_2.A48,Reboleira,0,shp7
A,2,A_2_2.A49,Santa Apolónia,1,shp6
A,2,A_2_2.A50,Reboleira,0,shp7
A,2,A_2_2.A51,Santa Apolónia,1,shp6
A,2,A_2_2.A52,Reboleira,0,shp7
A,2,A_2_2.A53,Santa Apolónia,1,shp6
A,2,A_2_2.A54,Reboleira,0,shp7
A,2,A_2_2.A55,Santa Apolónia,1,shp6
A,2,A_2_2.A56,Reboleira,0,shp7
A,2,A_2_2.A57,Santa Apolónia,1,shp6
A,2,A_2_2.A58,Reboleira,0,shp7
B,3,B_3_21.B43,Rato,0,shp18
B,2,B_2_21.B1,Odivelas,1,shp11
B,2,B_2_21.B2,Rato,0,shp10
B,2,B_2_21.B3,Odivelas,1,shp11
B,2,B_2_21.B4,Rato,0,shp10
B,2,B_2_21.B5,Odivelas,1,shp11
B,2,B_2_21.B6,Rato,0,shp10
B,2,B_2_21.B7,Odivelas,1,shp11
B,2,B_2_21.B8,Rato,0,shp10
B,2,B_2_21.B9,Odivelas,1,shp11
B,2,B_2_21.B10,Rato,0,shp10
B,2,B_2_21.B11,Odivelas,1,shp11
B,2,B_2_21.B12,Rato,0,shp10
B,2,B_2_21.B13,Odivelas,1,shp11
B,2,B_2_21.B14,Rato,0,shp10
B,2,B_2_21.B15,Odivelas,1,shp11
B,2,B_2_21.B16,Rato,0,shp10
B,2,B_2_21.B17,Odivelas,1,shp11
B,2,B_2_21.B18,Rato,0,shp10
B,2,B_2_21.B19,Odivelas,1,shp11
B,2,B_2_21.B20,Rato,0,shp10
B,2,B_2_21.B21,Odivelas,1,shp11
B,2,B_2_21.B22,Rato,0,shp10
B,2,B_2_21.B23,Odivelas,1,shp11
B,2,B_2_21.B24,Rato,0,shp10
B,2,B_2_21.B25,Odivelas,1,shp11
B,2,B_2_21.B26,Rato,0,shp10
B,2,B_2_21.B27,Odivelas,1,shp11
B,2,B_2_21.B28,Rato,0,shp10
B,2,B_2_21.B29,Odivelas,1,shp11
B,2,B_2_21.B30,Rato,0,shp10
B,2,B_2_21.B31,Odivelas,1,shp11
B,2,B_2_21.B32,Rato,0,shp10
B,2,B_2_21.B33,Odivelas,1,shp11
B,2,B_2_21.B34,Rato,0,shp10
B,2,B_2_21.B35,Odivelas,1,shp11
B,2,B_2_21.B36,Rato,0,shp10
B,2,B_2_21.B37,Odivelas,1,shp11
B,2,B_2_21.B38,Rato,0,shp10
B,2,B_2_21.B39,Odivelas,1,shp11
B,2,B_2_21.B40,Rato,0,shp10
B,2,B_2_21.B41,Odivelas,1,shp11
B,2,B_2_21.B01,Rato,0,shp10
B,2,B_2_21.B02,Odivelas,1,shp11
B,2,B_2_21.B03,Rato,0,shp10
B,1,B_1_21.B3,Odivelas,1,shp11
B,1,B_1_21.B4,Rato,0,shp10
B,1,B_1_21.B5,Odivelas,1,shp11
B,1,B_1_21.B6,Rato,0,shp10
B,1,B_1_21.B7,Odivelas,1,shp11
B,1,B_1_21.B8,Rato,0,shp10
B,1,B_1_21.B9,Odivelas,1,shp11
B,1,B_1_21.B10,Rato,0,shp10
B,1,B_1_21.B11,Odivelas,1,shp11
B,1,B_1_21.B12,Rato,0,shp10
B,1,B_1_21.B13,Odivelas,1,shp11
B,1,B_1_21.B14,Rato,0,shp10
B,1,B_1_21.B15,Odivelas,1,shp11
B,1,B_1_21.B16,Rato,0,shp10
B,1,B_1_21.B17,Odivelas,1,shp11
B,1,B_1_21.B18,Rato,0,shp10
B,1,B_1_21.B19,Odivelas,1,shp11
B,1,B_1_21.B20,Rato,0,shp10
B,1,B_1_21.B21,Odivelas,1,shp11
B,1,B_1_21.B22,Rato,0,shp10
B,1,B_1_21.B23,Odivelas,1,shp11
B,1,B_1_21.B24,Rato,0,shp10
B,1,B_1_21.B25,Odivelas,1,shp11
B,1,B_1_21.B26,Rato,0,shp10
B,1,B_1_21.B27,Odivelas,1,shp11
B,1,B_1_21.B28,Rato,0,shp10
B,1,B_1_21.B29,Odivelas,1,shp11
B,1,B_1_21.B30,Rato,0,shp10
B,1,B_1_21.B31,Odivelas,1,shp11
B,1,B_1_21.B32,Rato,0,shp10
B,1,B_1_21.B33,Odivelas,1,shp11
A,2,A_2_1.A31,Santa Apolónia,1,shp20
A,2,A_2_1.A32,Reboleira,0,shp7
A,2,A_2_1.A33,Santa Apolónia,1,shp6
A,2,A_2_1.A34,Reboleira,0,shp7
A,2,A_2_1.A35,Santa Apolónia,1,shp6
